,Actual,Predicted
5156,[2.4  0.8  2.17],[2.3745143 0.7723439 2.5309772]
5157,[4.   2.4  0.37],[3.0990644 2.521458  0.518113 ]
5158,[0.8  2.4  0.77],[0.6711596 2.4381473 0.6985692]
5159,[4.   3.2  0.57],[3.7715292 3.2853985 1.1982062]
5160,[3.2  2.4  0.77],[3.153607   2.3916802  0.64763224]
5161,[1.6  4.   0.77],[1.5822748  4.0736513  0.66919523]
5162,[2.4  2.4  2.17],[2.345512  2.418121  1.5112625]
5163,[3.2  2.4  0.57],[3.2798097  2.3430233  0.29147607]
5164,[0.8  1.6  1.57],[0.9392711 1.7077934 1.0955694]
5165,[1.6  1.6  0.77],[1.6396549  1.6422986  0.66332865]
5166,[0.8  3.2  1.57],[0.8097153 3.295273  1.5044837]
5167,[1.6  2.4  0.17],[1.7634902  2.4602566  0.31986457]
5168,[1.6  4.   2.17],[1.5881855 4.075254  2.207214 ]
5169,[2.4  2.4  2.17],[2.3444638 2.427914  1.6572703]
5170,[1.6  0.8  0.97],[1.5897789 0.7884233 1.255592 ]
5171,[2.4  3.2  0.57],[2.295586  3.1847816 1.0185386]
5172,[0.8  0.8  0.17],[0.7820475  0.74251163 0.5380764 ]
5173,[0.8  0.8  0.37],[0.77989686 0.8149562  0.9594839 ]
5174,[3.2  0.8  0.17],[3.2289538 0.6287718 0.5026092]
5175,[0.8  1.6  0.37],[0.88585067 1.6806493  0.3291059 ]
5176,[0.8  3.2  2.17],[1.2115952 3.0310373 2.2846725]
5177,[4.   3.2  1.97],[3.8081882 3.3536646 2.4292545]
5178,[1.6  1.6  0.77],[1.6553148  1.7289611  0.60817647]
5179,[0.8  3.2  0.17],[0.6533798  3.3258908  0.36296153]
5180,[1.6  0.8  1.37],[1.6251886 0.8429682 1.5115871]
5181,[4.   1.6  0.97],[4.1539636 1.5702792 1.043952 ]
5182,[4.   0.8  0.97],[3.893258  0.92152   0.7362319]
5183,[0.8  2.4  2.17],[0.5633633 2.4155414 2.1828954]
5184,[2.4  1.6  1.77],[2.3756976 1.7693309 2.0776343]
5185,[0.8  0.8  1.17],[0.77720475 0.772207   1.4024272 ]
5186,[3.2  3.2  2.17],[3.1980662 3.29863   2.607489 ]
5187,[1.6  2.4  1.97],[2.1429832 2.4400866 1.2105302]
5188,[4.   2.4  1.97],[3.9635875 2.3539782 2.2194178]
5189,[4.   0.8  0.37],[3.979398   0.807274   0.37066615]
5190,[1.6  1.6  2.17],[1.5794666 1.6708323 1.9453015]
5191,[4.   2.4  2.17],[3.862662  2.2578526 2.0089865]
5192,[0.8  0.8  0.57],[0.8614044  0.84924245 0.81156594]
5193,[4.   4.   0.37],[3.6246119 3.8383956 1.9518218]
5194,[1.6  4.   1.97],[1.5370562 4.0324225 1.9760989]
5195,[3.2  1.6  1.57],[3.30623   1.4486064 1.5570667]
5196,[4.   0.8  2.17],[3.4975643 1.3020586 1.9620547]
5197,[4.   4.   1.57],[3.7583244 3.9280543 2.5111437]
5198,[0.8  4.   0.97],[0.6994214  4.0028186  0.96967715]
5199,[1.6  4.   1.57],[1.5918505 4.0279207 1.3322947]
5200,[0.8  1.6  0.77],[1.0179335 1.6984751 0.9853301]
5201,[2.4  1.6  0.97],[2.3816993 2.1096287 1.2608364]
5202,[4.   2.4  1.57],[3.7208245 2.416014  1.3172917]
5203,[0.8  1.6  0.77],[0.9798658  1.6788294  0.70461357]
5204,[4.   2.4  0.57],[3.8943596 2.4064138 0.4271896]
5205,[3.2  0.8  1.77],[3.2413673 0.8593099 2.0623536]
5206,[2.4  2.4  0.37],[2.378768   2.420184   0.35965776]
5207,[4.   1.6  0.17],[4.164648   1.4974543  0.06910574]
5208,[2.4  4.   0.37],[2.220397  3.8440979 0.9055358]
5209,[0.8  2.4  0.77],[0.75019145 2.4656549  0.6259146 ]
5210,[4.   4.   0.97],[3.7250881 3.9248445 2.3924384]
5211,[0.8  2.4  0.17],[1.9547564 2.3647637 0.494972 ]
5212,[0.8  2.4  1.37],[0.7024293 2.4710188 1.2632474]
5213,[4.   1.6  1.97],[3.1577892 1.991468  2.0220423]
5214,[2.4  4.   0.17],[2.2489305 3.8547814 0.5814543]
5215,[2.4  2.4  0.77],[2.3841007 2.4332242 0.7570969]
5216,[4.   1.6  1.77],[3.7583427 1.8284901 1.9300916]
5217,[1.6  0.8  1.17],[1.6326872 0.810653  1.4278581]
5218,[3.2  3.2  1.97],[3.0257347 3.5172963 2.5229514]
5219,[0.8  2.4  2.17],[0.7273803 2.3686588 2.1597629]
5220,[1.6  2.4  0.17],[1.5157229 2.478961  0.2586314]
5221,[3.2  2.4  0.97],[3.0607228 2.4310024 0.8922741]
5222,[3.2  4.   0.97],[3.0187025 4.16343   2.2137642]
5223,[2.4  4.   1.97],[2.364654  4.0151606 2.117751 ]
5224,[2.4  4.   0.57],[2.2141461 3.9063969 1.1677563]
5225,[2.4  3.2  0.57],[2.348473  3.1913435 0.6317601]
5226,[2.4  1.6  0.57],[2.337542   1.8240995  0.90266156]
5227,[0.8  2.4  0.97],[0.87239695 2.334046   0.8900366 ]
5228,[2.4  2.4  0.97],[2.3989494 2.4160712 0.8372687]
5229,[3.2  4.   1.77],[3.0531023 4.0479093 2.0422115]
5230,[0.8  4.   1.77],[0.82493556 3.970131   1.5240988 ]
5231,[0.8  1.6  0.57],[0.97548985 1.6733985  0.5737736 ]
5232,[1.6  4.   1.97],[1.511946 4.07703  2.01512 ]
5233,[0.8  3.2  0.17],[0.71974254 3.3012757  0.32842457]
5234,[3.2  3.2  0.97],[3.0352988 3.2756653 1.22065  ]
5235,[3.2  0.8  0.57],[3.2116623 0.6713424 0.7045634]
5236,[2.4  4.   0.17],[2.2436523  3.8734741  0.74016017]
5237,[3.2  4.   0.97],[2.9933133 4.167116  1.8850316]
5238,[3.2  3.2  0.37],[3.0208302 3.1677341 0.5219666]
5239,[2.4  0.8  0.97],[2.3748808  0.8205304  0.96548367]
5240,[3.2  1.6  1.57],[3.206484  1.6297673 1.2816734]
5241,[1.6  1.6  0.77],[1.6125925 1.683465  0.7427803]
5242,[2.4  0.8  1.37],[2.3730776 0.7396889 1.552705 ]
5243,[3.2  0.8  0.77],[3.3368058 0.5641198 0.9715607]
5244,[1.6  1.6  1.37],[1.5660675 1.6230509 1.314409 ]
5245,[3.2  0.8  1.57],[3.2905655 0.7651    1.7074568]
5246,[2.4  1.6  1.57],[2.3717322 1.8192976 1.6464059]
5247,[2.4  3.2  1.97],[2.4153745 3.4172604 2.3709679]
5248,[2.4  4.   0.57],[2.2362738 3.9328625 1.0409169]
5249,[0.8  1.6  0.97],[0.974208   1.6939094  0.60525566]
5250,[4.   1.6  1.57],[4.0327935 1.6986257 1.6920063]
5251,[4.   3.2  0.97],[3.8331006 3.2743974 1.5432637]
5252,[0.8  4.   2.17],[0.8220265 3.9649458 1.8374394]
5253,[4.   3.2  0.97],[3.802124  3.3175895 1.6746097]
5254,[2.4  3.2  1.57],[2.4167569 3.191055  1.1547712]
5255,[0.8  0.8  1.37],[0.77914834 0.8467126  1.5034761 ]
5256,[0.8  1.6  1.77],[0.9637282 1.708921  1.5117701]
5257,[3.2  0.8  0.37],[3.261834   0.6028303  0.74367815]
5258,[1.6  4.   1.37],[1.5802405 4.0037804 1.3721261]
5259,[1.6  2.4  1.37],[1.6321642 2.4241683 1.5533112]
5260,[3.2  4.   0.97],[2.984774  4.0929337 1.8164563]
5261,[1.6  4.   0.57],[1.6366237 3.9312322 0.6837836]
5262,[4.   3.2  1.97],[3.8188496 3.379883  2.4192824]
5263,[2.4  2.4  0.77],[2.37737    2.4105747  0.57191753]
5264,[4.   1.6  0.17],[4.201441   1.5726879  0.20253754]
5265,[4.   3.2  0.77],[3.8551736 3.2357712 1.488272 ]
5266,[4.   4.   0.57],[3.6159194 3.7228398 1.7322694]
5267,[0.8  0.8  1.77],[0.82807386 0.8862934  1.6469576 ]
5268,[1.6  1.6  0.77],[1.5876884 1.6264286 0.8096564]
5269,[1.6  3.2  0.57],[1.4215093  3.2822156  0.80432844]
5270,[2.4  1.6  0.57],[2.3647568  2.4199104  0.73194623]
5271,[1.6  1.6  1.57],[1.642252  1.6636885 1.5170888]
5272,[0.8  2.4  1.57],[0.78856194 2.341673   1.4827632 ]
5273,[4.   3.2  2.17],[4.044775  3.2900891 2.5321841]
5274,[2.4  1.6  1.17],[2.356862   1.7898812  0.96882856]
5275,[1.6  1.6  0.17],[1.6793792  1.7036626  0.40581006]
5276,[1.6  3.2  2.17],[1.541539  3.1053638 1.5452971]
5277,[1.6  2.4  1.77],[1.6434146 2.4379225 1.7185836]
5278,[1.6  0.8  0.57],[1.5822916  0.79833317 0.6211689 ]
5279,[1.6  0.8  1.37],[1.5969596 0.8166797 1.6193926]
5280,[3.2  3.2  0.57],[3.044497  3.1995888 0.6077567]
5281,[3.2  0.8  0.37],[3.2350492  0.703655   0.55477273]
5282,[0.8  0.8  1.37],[0.79173625 0.8516617  1.6344922 ]
5283,[1.6  1.6  0.57],[1.6184638 1.6016307 0.7765426]
5284,[2.4  4.   1.37],[2.2355728 3.9601603 1.7306595]
5285,[3.2  0.8  0.77],[3.2426035  0.6858318  0.76732385]
5286,[2.4  0.8  2.17],[2.368318   0.77531767 2.5228336 ]
5287,[4.   0.8  1.97],[3.8618402 0.9323075 1.981951 ]
5288,[3.2  3.2  1.97],[3.0098271 3.5209231 2.4989212]
5289,[4.   3.2  2.17],[3.9355283 3.2710488 2.5041952]
5290,[0.8  0.8  0.57],[0.85664296 0.77111316 0.6963742 ]
5291,[2.4  3.2  0.97],[2.3525927 3.1382608 0.7212572]
5292,[2.4  4.   0.77],[2.2529712 3.9572453 1.3924288]
5293,[2.4  3.2  0.97],[2.339079   3.0712013  0.85071534]
5294,[0.8  2.4  1.37],[0.6862979 2.4457388 1.2967033]
5295,[2.4  2.4  0.17],[2.4329875  2.4293437  0.16711366]
5296,[1.6  3.2  1.17],[1.5585814 3.1718228 1.0226613]
5297,[3.2  3.2  1.57],[3.010873  3.1502707 1.7945149]
5298,[1.6  0.8  2.17],[1.5647352 0.9068841 2.1107259]
5299,[0.8  0.8  1.37],[0.80537724 0.85032964 1.4943446 ]
5300,[3.2  3.2  1.37],[3.1331763 3.2879767 1.6240029]
5301,[2.4  3.2  1.97],[2.408669  3.3603582 2.2866118]
5302,[2.4  4.   0.77],[2.2339902 3.9494598 1.3373287]
5303,[4.   4.   1.77],[3.8555374 3.9388437 2.8697195]
5304,[4.   4.   1.77],[3.8193634 3.989348  2.758959 ]
5305,[3.2  1.6  1.17],[3.3691716  1.5228031  0.98856044]
5306,[0.8  4.   0.17],[0.74121916 4.0977254  0.45118624]
5307,[2.4  1.6  2.17],[2.3033178 1.7776212 2.1295824]
5308,[1.6  3.2  0.97],[2.0198867 2.8188732 1.1312337]
5309,[2.4  0.8  0.17],[2.3290973  0.70576787 0.538895  ]
5310,[1.6  4.   1.57],[1.5756788 4.045164  1.4054521]
5311,[2.4  2.4  0.37],[2.4024847  2.4446795  0.22504836]
5312,[4.   2.4  1.97],[3.9900837 2.353439  2.2470212]
5313,[1.6  2.4  1.77],[1.6814239 2.4406207 1.6945779]
5314,[4.   0.8  0.17],[3.9108374  0.8610159  0.34996986]
5315,[4.   4.   1.77],[3.8731675 3.926099  2.7878966]
5316,[2.4  1.6  0.37],[2.4742615 2.500684  1.7346352]
5317,[2.4  3.2  0.17],[2.307058   3.2303581  0.77840745]
5318,[0.8  4.   0.57],[0.7151487 4.205201  0.6614233]
5319,[1.6  4.   1.57],[1.587058  4.042075  1.3867116]
5320,[4.   3.2  0.17],[3.880537   3.156476   0.65154874]
5321,[3.2  2.4  0.57],[3.1810744 2.421455  0.6151929]
5322,[1.6  2.4  1.57],[1.6591165 2.3753688 1.5302706]
5323,[4.   0.8  1.57],[4.045636   0.91389227 1.4801943 ]
5324,[1.6  2.4  0.97],[1.5203516 2.4522846 0.6002232]
5325,[0.8  4.   1.97],[0.959988  3.9403853 2.1960957]
5326,[2.4  2.4  2.17],[2.3834438 2.4085405 0.8229393]
5327,[1.6  1.6  2.17],[1.5729876 1.6906391 1.9688232]
5328,[1.6  2.4  0.37],[1.5259871  2.399867   0.34732723]
5329,[4.   1.6  0.17],[4.178034   1.5854436  0.11407125]
5330,[0.8  3.2  2.17],[1.3300928 2.9558825 2.3624241]
5331,[4.   1.6  0.37],[4.039538   1.6209917  0.26596648]
5332,[1.6  3.2  0.57],[1.4857407 3.3165922 0.577234 ]
5333,[0.8  2.4  1.37],[0.7015214 2.3666759 1.2680624]
5334,[1.6  4.   1.97],[1.547431  4.0201273 1.9254025]
5335,[2.4  4.   0.97],[2.2326221 3.9479651 1.2571111]
5336,[1.6  2.4  1.97],[1.7037381 2.371585  1.8197999]
5337,[3.2  0.8  1.57],[3.1268    1.1791776 1.7436972]
5338,[4.   0.8  1.37],[4.039403   0.85322285 1.1790571 ]
5339,[1.6  0.8  1.37],[1.5824606 0.810114  1.7006859]
5340,[1.6  0.8  0.97],[1.6188259 0.7977015 1.0333078]
5341,[4.   0.8  1.97],[3.9858298 0.8823843 1.7991055]
5342,[4.   0.8  1.17],[3.9351444  0.84759665 0.87009823]
5343,[4.   4.   0.97],[3.7474396 3.9062371 2.4111104]
5344,[4.   1.6  1.57],[3.5849514 1.9289201 1.9746518]
5345,[0.8  0.8  0.17],[0.77833176 0.7357447  0.5531893 ]
5346,[0.8  1.6  0.97],[0.93573976 1.7158383  0.57460386]
5347,[3.2  2.4  1.77],[3.1093674 2.3643386 1.6525372]
5348,[3.2  4.   1.37],[3.1687725 4.032935  2.6411853]
5349,[1.6  0.8  1.17],[1.5773832  0.78334045 1.5080444 ]
5350,[0.8  0.8  1.97],[0.8295734 0.8811381 1.8013787]
5351,[0.8  2.4  0.17],[0.8498974  2.4157608  0.33647454]
5352,[3.2  1.6  0.37],[3.228929   1.5652469  0.18648529]
5353,[3.2  3.2  1.57],[3.0111618 3.1575985 1.8850878]
5354,[2.4  4.   2.17],[2.3590968 4.04835   2.3318768]
5355,[2.4  0.8  0.37],[2.3608966 0.7152531 0.4851148]
5356,[4.   1.6  1.57],[4.187212  1.5944806 1.8758414]
5357,[3.2  0.8  0.97],[3.2337596 0.6887175 1.0086796]
5358,[1.6  3.2  0.57],[1.5218494  3.3333144  0.48888057]
5359,[4.   4.   0.17],[3.6539738 3.7010283 1.5704097]
5360,[0.8  4.   1.97],[1.2013696 3.7665057 2.163184 ]
5361,[3.2  1.6  1.37],[3.4588852 1.4379048 1.1814753]
5362,[2.4  1.6  1.77],[2.381015  1.7869954 2.070115 ]
5363,[4.   0.8  1.17],[3.7217336  1.0676546  0.92718005]
5364,[3.2  0.8  0.77],[3.2552428  0.60269356 1.110861  ]
5365,[2.4  2.4  0.57],[2.3938725  2.398161   0.62658316]
5366,[4.   4.   1.17],[3.7895906 3.9268959 2.3096356]
5367,[3.2  0.8  0.37],[3.223788   0.6922331  0.46490407]
5368,[1.6  3.2  1.37],[1.3912148 3.3902597 0.8961638]
5369,[0.8  0.8  0.57],[0.8778789  0.804492   0.80982643]
5370,[1.6  3.2  0.77],[2.8864472 1.8733081 1.273071 ]
5371,[4.   4.   0.77],[3.6270213 3.8079493 1.716386 ]
5372,[0.8  3.2  1.57],[0.7492157 3.261065  1.585845 ]
5373,[1.6  1.6  0.77],[1.6297774  1.6791273  0.62182057]
5374,[1.6  4.   0.37],[1.5740111 4.039628  0.8644779]
5375,[1.6  1.6  0.37],[1.7135121  1.5999385  0.43834496]
5376,[0.8  0.8  1.17],[0.8569511 0.7603195 1.3407639]
5377,[1.6  0.8  0.77],[1.6300609  0.84734535 1.0170964 ]
5378,[2.4  4.   1.17],[2.2230842 3.9346848 1.6825352]
5379,[4.   1.6  0.17],[4.1581016  1.6305871  0.20850867]
5380,[1.6  2.4  0.97],[1.5132347  2.407432   0.71574676]
5381,[3.2  2.4  0.57],[3.212124   2.3611689  0.41317505]
5382,[3.2  4.   1.37],[3.1287382 4.0903225 2.762832 ]
5383,[4.   4.   1.37],[3.8025372 3.9093723 2.2524269]
5384,[0.8  4.   0.77],[0.74160004 4.023775   0.8713831 ]
5385,[3.2  0.8  1.57],[3.2538545 0.7561147 1.699718 ]
5386,[0.8  3.2  0.37],[0.73475146 3.2833014  0.566923  ]
5387,[2.4  1.6  0.57],[2.3518112 2.1060758 0.6911948]
5388,[4.   1.6  0.57],[4.212227   1.5147762  0.37633824]
5389,[2.4  2.4  1.77],[2.3567905 2.4511003 1.3821769]
5390,[0.8  1.6  0.17],[1.0937891 1.8047886 0.2513489]
5391,[2.4  4.   1.97],[2.327301  4.100877  2.0145693]
5392,[2.4  4.   0.97],[2.215927  3.9369354 1.3343669]
5393,[3.2  3.2  0.37],[3.0575113 3.1754315 0.4987055]
5394,[0.8  3.2  0.77],[0.7987244  3.2298903  0.63698745]
5395,[0.8  0.8  0.17],[0.78598297 0.71363115 0.6725822 ]
5396,[0.8  3.2  0.57],[0.717407   3.2891116  0.36059892]
5397,[0.8  4.   0.17],[0.77910304 4.1055555  0.44082564]
5398,[1.6  2.4  1.17],[1.6020641 2.3748994 1.156391 ]
5399,[4.   0.8  1.17],[3.8431218 0.9581026 0.8168068]
5400,[4.   0.8  1.37],[3.921351  0.8420503 0.8500098]
5401,[2.4  2.4  1.97],[2.3197188 2.492282  1.903725 ]
5402,[3.2  1.6  0.37],[3.240097   1.5270389  0.26334786]
5403,[0.8  0.8  0.57],[0.86392736 0.7747799  0.76638734]
5404,[4.   0.8  1.17],[4.006586  0.7958368 0.8834091]
5405,[2.4  1.6  1.57],[2.3621173 1.8031281 1.5339211]
5406,[0.8  1.6  0.97],[0.98672223 1.6949499  0.68208826]
5407,[2.4  2.4  1.37],[2.376199   2.4495218  0.85684556]
5408,[0.8  4.   0.57],[0.70719576 4.15746    0.5202721 ]
5409,[4.   1.6  0.77],[3.9070458 1.6544309 0.7659887]
5410,[1.6  0.8  0.77],[1.6521347  0.8174467  0.74821246]
5411,[3.2  3.2  2.17],[3.15372   3.3413486 2.6671069]
5412,[4.   1.6  2.17],[4.6916866 1.243792  2.353249 ]
5413,[3.2  4.   1.97],[2.9991586 4.0679207 1.966686 ]
5414,[2.4  3.2  1.77],[2.3659263 3.2549145 1.9100682]
5415,[4.   4.   0.57],[3.6295512 3.7417917 1.8175442]
5416,[3.2  4.   2.17],[3.1307635 3.8779922 2.7343764]
5417,[4.   4.   1.57],[3.729909  4.003797  2.5406199]
5418,[1.6  2.4  0.97],[1.6242509 2.4087174 1.1511843]
5419,[0.8  0.8  1.57],[0.81770706 0.78386486 1.4136708 ]
5420,[2.4  3.2  1.77],[2.386177  3.2824156 2.023191 ]
5421,[1.6  1.6  1.57],[1.6657567 1.6758915 1.4183594]
5422,[2.4  1.6  1.97],[2.3632755 1.7501417 1.9041437]
5423,[2.4  4.   1.97],[2.3218634 4.0769114 2.059964 ]
5424,[2.4  1.6  1.97],[2.3863027 1.7752771 2.1469893]
5425,[1.6  2.4  1.37],[1.5915085 2.4108846 1.5519806]
5426,[4.   0.8  1.37],[4.053097   0.84986615 1.3606277 ]
5427,[2.4  3.2  1.97],[2.4059086 3.2839131 2.0922601]
5428,[0.8  4.   2.17],[0.735016  4.058586  1.9764612]
5429,[3.2  3.2  1.17],[3.0053449 3.2830877 1.3954593]
5430,[1.6  3.2  0.17],[1.566541  3.1599207 0.2749824]
5431,[2.4  4.   1.17],[2.2336874 3.8565118 1.7344668]
5432,[1.6  0.8  0.97],[1.6217732 0.8061224 0.9910666]
5433,[3.2  4.   1.77],[3.052246  4.0212317 2.0208383]
5434,[0.8  3.2  0.77],[0.86803746 3.2014325  0.7779646 ]
5435,[2.4  3.2  0.37],[2.357082   3.22779    0.99923927]
5436,[4.   3.2  1.57],[3.6889846 3.3595233 2.3552246]
5437,[2.4  0.8  0.57],[2.3377097  0.7508446  0.79367924]
5438,[2.4  1.6  1.17],[2.36396   1.8489587 1.405336 ]
5439,[2.4  1.6  1.97],[2.3710837 1.7583461 2.0349078]
5440,[0.8  2.4  1.77],[0.7783296 2.3354647 1.9426639]
5441,[3.2  1.6  1.57],[2.886573  1.9316075 1.3323798]
5442,[2.4  2.4  1.97],[2.3510852 2.4212008 1.990021 ]
5443,[4.   4.   0.17],[3.5976167 3.7030106 1.6131508]
5444,[1.6  4.   1.77],[1.5645125 4.075302  1.8453128]
5445,[3.2  4.   0.57],[3.074099  3.8525605 1.0040733]
5446,[4.   1.6  0.57],[4.1440544  1.5141987  0.45059586]
5447,[2.4  2.4  0.97],[2.3855307  2.4320908  0.88224006]
5448,[2.4  2.4  0.57],[2.3915267 2.3903852 0.6762424]
5449,[4.   4.   0.77],[3.637682  3.7573981 1.7249068]
5450,[1.6  4.   1.37],[1.5821178 4.033104  1.4434032]
5451,[2.4  2.4  1.77],[2.3921294 2.4284372 1.6874988]
5452,[2.4  1.6  0.97],[2.3181164 1.7526844 0.9160906]
5453,[0.8  3.2  1.37],[0.70609486 3.3126318  1.2024064 ]
5454,[4.   4.   0.77],[3.6205487 3.8000617 1.7163049]
5455,[2.4  4.   0.37],[2.2378504  3.909037   0.91536355]
5456,[1.6  2.4  1.17],[1.6257805 2.3725538 1.396292 ]
5457,[1.6  2.4  1.77],[1.6194923 2.4341378 1.6601642]
5458,[0.8  2.4  1.77],[0.6798918 2.371273  1.8620994]
5459,[0.8  3.2  1.37],[0.67871904 3.329053   1.2818725 ]
5460,[1.6  3.2  1.97],[1.4011354 3.2924347 1.498955 ]
5461,[4.   2.4  0.77],[3.8276873  2.435184   0.66444427]
5462,[1.6  3.2  0.57],[1.5286965  3.270251   0.62873954]
5463,[0.8  0.8  1.77],[0.8421097 0.8363104 1.7249517]
5464,[2.4  2.4  0.17],[2.4224923  2.437927   0.18897128]
5465,[4.   0.8  1.77],[4.0464354  0.74476326 1.7730808 ]
5466,[4.   3.2  1.37],[3.7606034 3.2777584 2.1551592]
5467,[2.4  1.6  1.57],[2.3627934 1.8180442 1.5231507]
5468,[3.2  1.6  1.37],[3.3370595 1.4890301 1.2797146]
5469,[1.6  4.   0.17],[1.6027536 4.024248  0.5852379]
5470,[4.   0.8  1.57],[4.0478096 0.8709413 1.4977422]
5471,[1.6  1.6  0.97],[1.6279578 1.6097124 0.8739705]
5472,[2.4  0.8  1.37],[2.370275  0.7522963 1.5703998]
5473,[2.4  4.   1.97],[2.3297944 4.082119  2.1772544]
5474,[2.4  3.2  0.17],[2.3581386  3.205112   0.40500915]
5475,[1.6  3.2  1.17],[1.6617081 3.0116181 1.0842096]
5476,[2.4  3.2  1.17],[2.2963824 3.1825137 1.1782862]
5477,[2.4  2.4  0.17],[2.4024446  2.4783564  0.13595808]
5478,[3.2  0.8  2.17],[3.1993246 0.8726466 2.2927394]
5479,[2.4  4.   1.77],[2.3294864 4.1028686 2.0113761]
5480,[4.   0.8  0.17],[3.882361   0.8973825  0.31219107]
5481,[0.8  2.4  0.77],[0.6746149 2.444302  0.6470495]
5482,[2.4  0.8  1.57],[2.3555717 0.7076926 1.927113 ]
5483,[3.2  4.   1.37],[3.1657014 4.0255303 2.7394142]
5484,[1.6  0.8  1.77],[1.6952624  0.86104405 1.5501654 ]
5485,[2.4  4.   0.37],[2.236518   3.8785608  0.81948733]
5486,[4.   3.2  0.77],[3.7922115 3.2193127 1.4386611]
5487,[2.4  2.4  0.77],[2.3826716 2.441925  0.7320214]
5488,[0.8  0.8  0.37],[0.7810886  0.81778574 0.92693406]
5489,[2.4  0.8  0.17],[2.350725   0.7225938  0.47776103]
5490,[1.6  1.6  1.37],[1.5823368 1.6201233 1.3887334]
5491,[1.6  1.6  1.57],[1.6803391 1.6559038 1.2686672]
5492,[4.   3.2  0.77],[3.8468924 3.2189674 1.5792494]
5493,[3.2  2.4  1.17],[3.1642022 2.420718  1.5314894]
5494,[4.   2.4  0.77],[3.8735135  2.4385188  0.66265756]
5495,[1.6  2.4  2.17],[1.692251  2.4473026 1.1602722]
5496,[2.4  3.2  2.17],[2.418096  2.7467217 1.7715435]
5497,[1.6  3.2  1.37],[1.4005475  3.3971758  0.92005104]
5498,[0.8  3.2  0.57],[0.7921668  3.233312   0.35808653]
5499,[4.   0.8  1.77],[3.700678  1.0894747 1.5391586]
5500,[3.2  0.8  1.77],[3.2258117 0.9899992 1.8845515]
5501,[0.8  1.6  0.77],[0.9941026  1.6917335  0.90121204]
5502,[4.   2.4  0.77],[3.9002135 2.4497733 0.8511691]
5503,[1.6  4.   0.57],[1.6094397  3.9949915  0.59111285]
5504,[1.6  3.2  0.17],[1.3423262  3.3679829  0.22049904]
5505,[3.2  1.6  1.77],[3.4697587 1.478997  1.841017 ]
5506,[3.2  3.2  1.17],[3.0258327 3.2781658 1.6143031]
5507,[4.   3.2  1.57],[3.7624166 3.3464427 2.0175867]
5508,[2.4  2.4  1.17],[2.4882934  2.3424277  0.91826165]
5509,[2.4  2.4  1.57],[2.3959718 2.3879309 1.7433698]
5510,[1.6  4.   0.97],[1.6232884 4.0218945 1.1032828]
5511,[2.4  4.   1.37],[2.2273827 3.9626577 1.4965595]
5512,[0.8  2.4  0.77],[0.7430761 2.4441803 0.5915893]
5513,[0.8  2.4  1.37],[0.66348505 2.4626565  1.270347  ]
5514,[2.4  1.6  0.77],[2.3534706  1.8041399  0.97900116]
5515,[1.6  4.   0.77],[1.5817871 4.0488834 0.8018682]
5516,[2.4  2.4  1.37],[2.399582  2.383314  1.5879443]
5517,[4.   4.   1.57],[3.7606573 3.9775395 2.6345384]
5518,[1.6  0.8  1.37],[1.6191174 0.8220353 1.4550648]
5519,[4.   1.6  0.77],[3.7550561  1.7338905  0.77224565]
5520,[4.   2.4  0.17],[4.082718   2.2701528  0.11820269]
5521,[0.8  3.2  1.57],[1.2512486 2.9862275 1.6435666]
5522,[4.   0.8  1.97],[3.955083  0.9544678 1.8410614]
5523,[3.2  1.6  1.77],[3.449349  1.4220629 1.8622928]
5524,[3.2  0.8  1.77],[3.2475734 0.6828592 2.071514 ]
5525,[3.2  1.6  0.17],[3.2498794  1.6055974  0.17493588]
5526,[2.4  2.4  1.17],[2.45729   2.3833497 1.0586672]
5527,[1.6  2.4  2.17],[1.6346533 2.3338482 1.8364341]
5528,[2.4  4.   0.97],[2.2370791 3.9525373 1.315655 ]
5529,[4.   0.8  2.17],[3.4852705 1.280361  1.9578133]
5530,[4.   4.   0.97],[3.731315  3.912744  2.2823083]
5531,[2.4  4.   1.17],[2.2720027 3.7181816 1.5020247]
5532,[2.4  2.4  1.37],[2.3677406 2.4346368 1.2287378]
5533,[4.   3.2  0.17],[3.837821  3.0953615 0.5976186]
5534,[4.   0.8  1.17],[3.8164945  0.97320807 0.853925  ]
5535,[4.   4.   1.57],[3.7377014 3.9942994 2.6415179]
5536,[3.2  1.6  1.17],[3.420545   1.4724407  0.84150493]
5537,[2.4  0.8  0.97],[2.3500564  0.84489846 0.95857537]
5538,[4.   4.   1.37],[3.807432  3.906004  2.3357973]
5539,[0.8  4.   0.97],[0.658087  4.063339  0.8703495]
5540,[1.6  0.8  1.57],[1.6305819  0.84118366 1.683841  ]
5541,[0.8  1.6  0.57],[1.0159823 1.6734018 0.7037324]
5542,[1.6  1.6  1.77],[1.5613542 1.643151  1.7248335]
5543,[0.8  4.   0.97],[0.6597533  4.0827465  0.81492954]
5544,[4.   3.2  1.37],[3.782879  3.2251842 1.9609513]
5545,[1.6  3.2  1.37],[1.4169908 3.3517685 1.3154761]
5546,[1.6  1.6  1.17],[1.5649534  1.6103545  0.99867195]
5547,[3.2  0.8  0.77],[3.2950752  0.68903613 0.8563882 ]
5548,[4.   0.8  0.97],[3.9570827  0.8196068  0.69699186]
5549,[2.4  0.8  2.17],[2.3723094 0.9223316 2.4201431]
