,Actual,Predicted
4604,[3.2  0.8  1.77],[2.7632163 1.1767046 1.7317882]
4605,[2.4  2.4  2.17],[2.448753  2.4027185 1.0902568]
4606,[2.4  4.   1.37],[2.3219156 4.135468  1.367299 ]
4607,[0.8  0.8  0.37],[0.910146   0.53011787 0.68007576]
4608,[4.   3.2  1.97],[3.7554367 3.317167  1.9387217]
4609,[4.   4.   1.97],[3.8312097 4.089853  1.4063389]
4610,[2.4  0.8  1.57],[2.2355008 0.892092  1.5341071]
4611,[3.2  3.2  0.97],[3.0930877 3.2714007 1.3878598]
4612,[1.6  2.4  2.17],[1.6735728  2.4011607  0.76130646]
4613,[1.6  1.6  0.77],[1.5928619 1.5926387 1.3576881]
4614,[2.4  4.   1.57],[2.3326807 4.0902104 1.765032 ]
4615,[3.2  1.6  0.37],[2.99786    1.6305552  0.38183904]
4616,[2.4  1.6  1.97],[2.2308016 1.6975904 1.9490699]
4617,[2.4  4.   1.17],[2.30811   4.124583  1.3495903]
4618,[1.6  2.4  1.37],[1.6843698 2.4212575 1.5332203]
4619,[4.   0.8  1.57],[3.357489  1.311776  1.0321821]
4620,[2.4  2.4  0.17],[2.4186227  2.398193   0.43641895]
4621,[0.8  1.6  0.17],[1.050631  1.6384649 0.5044903]
4622,[0.8  2.4  1.77],[1.25723   2.5604827 1.8397912]
4623,[0.8  3.2  1.17],[0.6212542 3.1958237 1.7010458]
4624,[1.6  4.   1.97],[1.4168123 4.1629705 2.106216 ]
4625,[0.8  4.   1.37],[1.0526464 3.8160386 1.4313706]
4626,[0.8  0.8  0.37],[1.0649899  0.63898015 0.91171235]
4627,[0.8  3.2  0.97],[0.7309241 3.069663  1.3305739]
4628,[1.6  2.4  0.77],[1.6899717  2.4156334  0.58574134]
4629,[0.8  3.2  0.57],[0.67330873 3.0525794  0.82532513]
4630,[1.6  1.6  1.17],[1.6161287 1.6102085 1.4939278]
4631,[2.4  3.2  1.57],[2.3092396 3.5164866 1.6935554]
4632,[4.   4.   0.77],[3.878971   4.0466394  0.76658165]
4633,[2.4  3.2  0.97],[2.3139496 3.5061128 1.2806882]
4634,[3.2  0.8  0.57],[2.7524676 1.0844917 0.8554573]
4635,[3.2  2.4  1.57],[3.1658611 2.5586555 1.4753132]
4636,[3.2  3.2  2.17],[2.987195  3.3312237 2.4186134]
4637,[3.2  2.4  1.17],[3.1449819 2.561318  1.364704 ]
4638,[0.8  2.4  1.37],[0.49544775 2.5366275  1.6567885 ]
4639,[1.6  1.6  1.17],[1.6360991 1.5762573 1.3659669]
4640,[1.6  2.4  1.17],[1.7490811 2.3875988 1.3397332]
4641,[1.6  1.6  0.37],[1.6145213 1.6142209 0.6902523]
4642,[1.6  4.   1.97],[1.4918492 4.0429487 2.0643198]
4643,[4.   4.   0.17],[3.84033   4.0782986 0.3138727]
4644,[2.4  1.6  1.37],[2.3765457 1.6403708 1.4959991]
4645,[2.4  4.   0.77],[2.3522816 4.1507654 0.9853863]
4646,[0.8  0.8  0.97],[0.9291401  0.63292193 1.4572833 ]
4647,[4.   2.4  1.77],[3.8315697 2.5018432 1.9043742]
4648,[4.   1.6  1.77],[3.259436  2.0504255 1.7864724]
4649,[1.6  3.2  0.57],[1.4790368 3.2651224 1.6690656]
4650,[1.6  3.2  0.37],[1.5351691 3.3203945 0.8165245]
4651,[2.4  0.8  1.17],[2.320436   0.95212567 1.1855571 ]
4652,[4.   3.2  0.77],[3.8646631 3.2486167 1.0955633]
4653,[1.6  4.   1.17],[1.5245751 4.0965347 1.1885252]
4654,[1.6  4.   2.17],[1.4440219 4.110526  2.2612743]
4655,[4.   4.   0.17],[3.8411617  4.0851545  0.28613198]
4656,[0.8  3.2  0.37],[0.6483668 3.161572  1.2397249]
4657,[0.8  4.   0.17],[0.8241503 3.9476888 0.7266967]
4658,[4.   2.4  1.77],[3.805808  2.5128922 1.9749049]
4659,[2.4  0.8  0.37],[2.3562799  0.8630961  0.24850154]
4660,[3.2  1.6  1.57],[3.0731008 1.6655867 1.4165694]
4661,[3.2  1.6  1.37],[3.172597  1.6118336 1.3261602]
4662,[0.8  4.   0.37],[1.0395541  3.8202934  0.49225575]
4663,[0.8  3.2  0.77],[1.0444083 3.0280132 1.2428768]
4664,[0.8  1.6  0.97],[1.0036674 1.6248127 1.7474529]
4665,[1.6  3.2  0.17],[1.4518211  3.2941403  0.46074343]
4666,[2.4  3.2  1.17],[2.3407376 3.4522815 1.5736862]
4667,[0.8  4.   0.17],[1.0035269 3.8711176 0.5731088]
4668,[4.   4.   0.17],[3.8439088 4.055998  0.2776276]
4669,[1.6  1.6  0.97],[1.602771   1.625907   0.84529334]
4670,[3.2  2.4  0.37],[3.272718   2.4953349  0.37932795]
4671,[0.8  4.   1.37],[0.99895835 3.86961    1.4451139 ]
4672,[3.2  3.2  0.57],[3.146981  3.4408057 0.7238883]
4673,[2.4  2.4  1.17],[2.508516  2.3910003 0.7984612]
4674,[3.2  3.2  1.57],[3.002461  3.3482366 2.2453876]
4675,[1.6  0.8  1.17],[1.6608126  0.65637183 0.86969924]
4676,[0.8  1.6  0.57],[1.0048299 1.7166262 2.3958955]
4677,[3.2  3.2  1.57],[3.0082397 3.3295634 2.0985022]
4678,[3.2  3.2  1.77],[3.0405328 3.3315644 2.3175874]
4679,[0.8  3.2  0.17],[0.6783693 3.0835958 1.0941943]
4680,[1.6  0.8  0.77],[1.5831709 0.7327367 0.5338686]
4681,[0.8  1.6  0.17],[1.0512805 1.6495277 0.5539558]
4682,[4.   0.8  0.17],[4.1124544  0.9884534  0.11987984]
4683,[0.8  0.8  1.77],[0.98842406 0.65317225 1.9755938 ]
4684,[3.2  3.2  1.97],[3.0123558 3.4003131 2.147726 ]
4685,[1.6  4.   0.37],[1.5891182 4.101865  0.6963173]
4686,[2.4  4.   0.77],[2.3278337  4.1556377  0.95191276]
4687,[1.6  1.6  1.97],[1.5553353 1.609252  2.2492867]
4688,[2.4  2.4  2.17],[2.4499385 2.3990443 1.0722196]
4689,[4.   0.8  1.97],[3.2356706 1.485667  1.2711444]
4690,[2.4  0.8  1.17],[2.3202767 0.9519844 1.1589786]
4691,[2.4  0.8  0.77],[2.3351078 0.9070611 1.0612444]
4692,[4.   2.4  1.37],[3.7563424 2.571723  1.6072576]
4693,[0.8  3.2  0.37],[0.6972649 3.0972075 1.1982331]
4694,[2.4  1.6  1.77],[2.2466779 1.7329372 1.8669658]
4695,[3.2  1.6  2.17],[2.4773502 2.3152819 1.66937  ]
4696,[2.4  1.6  0.17],[2.4769497 1.5010597 0.       ]
4697,[1.6  2.4  1.97],[2.0418837 2.4459925 1.442133 ]
4698,[3.2  4.   0.97],[3.0570474 4.091548  1.3393679]
4699,[1.6  1.6  0.37],[1.6004162 1.6230446 0.7331675]
4700,[0.8  0.8  0.77],[0.9091996  0.59566975 0.81277406]
4701,[4.   0.8  0.17],[4.0632033  1.0240481  0.16856444]
4702,[4.   0.8  0.77],[4.103636  0.9776181 0.2156102]
4703,[0.8  0.8  0.57],[0.99631    0.6298543  0.77323383]
4704,[0.8  2.4  0.77],[0.41561604 2.54164    1.2037648 ]
4705,[1.6  0.8  0.57],[1.6822428  0.66849446 0.53399646]
4706,[1.6  0.8  1.17],[1.6513766 0.7032776 1.0994498]
4707,[2.4  3.2  2.17],[2.4176517 2.6049247 1.4490006]
4708,[4.   4.   1.17],[3.886263  4.1307364 1.3517239]
4709,[2.4  3.2  1.17],[2.362179  3.5235126 1.4669312]
4710,[2.4  4.   0.17],[2.3398438 4.093465  0.4000705]
4711,[0.8  0.8  2.17],[0.84537053 0.652176   2.3867276 ]
4712,[0.8  4.   1.17],[0.84366655 3.9500098  1.195     ]
4713,[1.6  0.8  1.77],[1.6367238  0.76112604 1.6260214 ]
4714,[0.8  4.   1.17],[1.0275861 3.7270384 1.1171671]
4715,[3.2  1.6  0.77],[3.202167  1.570913  0.8520967]
4716,[1.6  1.6  0.77],[1.598398  1.5978893 1.0180588]
4717,[2.4  2.4  1.57],[2.3158162 2.501441  1.6811262]
4718,[2.4  0.8  1.17],[2.3078215  0.97054803 1.2032921 ]
4719,[0.8  4.   0.77],[0.89660954 3.9448009  0.92131996]
4720,[0.8  0.8  1.57],[0.92854786 0.64737475 1.5017062 ]
4721,[1.6  0.8  0.37],[1.6627457 0.6710429 0.6316515]
4722,[3.2  2.4  1.57],[3.1716316 2.5486329 1.6122053]
4723,[1.6  2.4  2.17],[1.7754462 2.4680958 1.4785585]
4724,[1.6  1.6  2.17],[1.5555422 1.6094548 2.283615 ]
4725,[2.4  3.2  0.57],[2.382758  3.011148  0.8656667]
4726,[3.2  0.8  1.77],[2.8605864 1.1160557 1.7362002]
4727,[3.2  0.8  1.37],[2.7834706 1.0419261 1.4533105]
4728,[1.6  4.   1.97],[1.446156  4.1587543 2.0712018]
4729,[4.   4.   1.17],[3.8758044 4.1280603 1.3601887]
4730,[1.6  3.2  0.97],[1.8058312 2.902893  1.2574173]
4731,[4.   0.8  0.57],[3.930372   1.0694177  0.32681692]
4732,[4.   2.4  0.37],[1.4226487 2.4200478 0.8208171]
4733,[2.4  0.8  1.17],[2.3162942  0.95401466 1.212197  ]
4734,[3.2  1.6  1.37],[3.1195    1.6633544 1.287374 ]
4735,[2.4  2.4  1.57],[2.3254087 2.523969  1.7415965]
4736,[1.6  1.6  1.97],[1.546963  1.6564499 2.2666051]
4737,[2.4  3.2  0.97],[2.3253403 3.5243948 1.2155858]
4738,[0.8  1.6  1.17],[0.99269414 1.5202999  1.8970652 ]
4739,[2.4  1.6  0.37],[2.4750228 1.8886311 0.7998847]
4740,[1.6  2.4  0.57],[1.7418149 2.4141097 0.4674195]
4741,[3.2  1.6  0.57],[3.2079604  1.6649736  0.59702814]
4742,[4.   3.2  0.57],[3.8568902  3.2159204  0.68625575]
4743,[4.   3.2  1.57],[3.899505  3.1755865 1.6308405]
4744,[4.   3.2  1.77],[3.777256  3.31664   1.7855469]
4745,[1.6  0.8  1.57],[1.5875559 0.7820177 1.7373579]
4746,[2.4  2.4  1.57],[2.2647834 2.515833  1.7513639]
4747,[0.8  0.8  1.97],[0.85121965 0.6477457  2.2332933 ]
4748,[2.4  4.   0.57],[2.3487957  4.116884   0.70146406]
4749,[3.2  2.4  1.97],[3.108006  2.5665903 1.9645784]
4750,[2.4  2.4  1.97],[2.3305469 2.509326  2.0265927]
4751,[0.8  4.   0.97],[1.1873778 3.4740267 0.9616358]
4752,[3.2  1.6  1.57],[2.8892488 1.938898  1.6152799]
4753,[2.4  1.6  0.77],[2.4065416  1.6436174  0.94101834]
4754,[4.   2.4  0.17],[3.8352163 2.4699812 0.6056713]
4755,[2.4  1.6  0.37],[2.4577355 1.9530319 0.8511436]
4756,[2.4  1.6  0.97],[2.3950622 1.6526386 1.0372772]
4757,[4.   3.2  0.17],[3.890637   3.1974804  0.15603793]
4758,[0.8  0.8  1.77],[0.94918656 0.6582427  1.7643666 ]
4759,[1.6  3.2  0.57],[1.6107514  3.1397173  0.63736403]
4760,[0.8  4.   0.97],[1.150851   3.575915   0.93745595]
4761,[3.2  3.2  1.17],[3.1310618 3.2848647 1.3301582]
4762,[1.6  1.6  2.17],[1.5510856 1.6037612 2.2779827]
4763,[1.6  1.6  1.37],[1.6150963 1.6538267 1.5697305]
4764,[4.   3.2  0.37],[3.8616827  3.174121   0.44890797]
4765,[4.   3.2  1.17],[3.8832672 3.3057866 1.7966032]
4766,[4.   1.6  1.57],[3.5120184 1.9661789 1.4139755]
4767,[4.   2.4  0.17],[3.8337483  2.476067   0.62894434]
4768,[3.2  0.8  0.17],[2.5262024  1.318567   0.48213398]
4769,[1.6  4.   1.37],[1.5796491 4.103792  1.4045867]
4770,[3.2  0.8  1.97],[2.6991234 1.1518775 1.9172559]
4771,[3.2  1.6  1.77],[2.915734  1.8619323 1.7784679]
4772,[0.8  2.4  0.97],[0.38134122 2.5059333  1.2441992 ]
4773,[2.4  3.2  1.77],[2.3240278 3.3190873 1.8802605]
4774,[0.8  1.6  0.57],[1.0401721 1.7400863 2.3612394]
4775,[1.6  0.8  0.17],[1.6220276  0.7191644  0.17442918]
4776,[2.4  0.8  0.37],[2.356784   0.86297643 0.28564137]
4777,[3.2  4.   0.97],[3.1189003 4.1002855 1.2162131]
4778,[4.   4.   0.97],[3.8285842 4.130789  1.371476 ]
4779,[4.   3.2  0.77],[3.9376903 3.268338  0.642536 ]
4780,[0.8  1.6  2.17],[0.90547514 1.6643324  2.1851    ]
4781,[4.   3.2  1.97],[3.785194  3.2747424 2.1724536]
4782,[2.4  4.   1.77],[2.2842047 4.0831194 1.9521774]
4783,[2.4  3.2  2.17],[2.4016118 2.5403404 1.4100838]
4784,[0.8  4.   1.97],[0.64398444 4.1420946  1.7905796 ]
4785,[4.   3.2  0.57],[3.9042757  3.242813   0.44657296]
4786,[1.6  4.   0.97],[1.5566245 4.039665  0.9522315]
4787,[4.   2.4  1.17],[3.6411002 2.5996203 1.2845006]
4788,[3.2  3.2  1.77],[3.0568852 3.3326943 2.1978416]
4789,[1.6  4.   1.17],[1.5891795 4.0591116 1.1721907]
4790,[3.2  2.4  0.37],[3.2756534  2.4980888  0.35428214]
4791,[0.8  1.6  1.97],[1.0199474 1.6686771 2.3859649]
4792,[3.2  1.6  1.57],[2.946754  1.8072926 1.6768091]
4793,[0.8  4.   0.37],[0.8534204 3.9213963 0.6413466]
4794,[2.4  2.4  0.77],[2.3808267 2.558857  0.5654763]
4795,[2.4  3.2  0.97],[2.3631434 3.5512137 1.0861   ]
4796,[3.2  1.6  1.37],[3.213903  1.5927935 1.2464955]
4797,[4.   0.8  0.97],[3.8700655  1.0489442  0.43027037]
4798,[2.4  1.6  0.37],[2.4555683 1.9402485 0.8896873]
4799,[0.8  4.   1.97],[0.6404054 4.1499243 1.7767564]
4800,[3.2  4.   0.77],[3.1021178 4.1311426 0.8711041]
4801,[2.4  4.   0.37],[2.361664   4.107297   0.63804936]
4802,[1.6  1.6  1.37],[1.6365074 1.6349679 1.4941826]
4803,[0.8  3.2  1.37],[0.68313   3.2425227 1.5626769]
4804,[4.   2.4  2.17],[3.504083 2.599677 2.086945]
4805,[2.4  0.8  0.97],[2.3571713 0.8362521 0.5098469]
4806,[0.8  3.2  2.17],[0.34735942 3.441187   1.8982567 ]
4807,[4.   1.6  1.77],[3.3499718 1.9831613 1.7107258]
4808,[1.6  0.8  1.77],[1.6168413  0.78616595 1.6601645 ]
4809,[1.6  2.4  1.57],[1.7214923 2.3961558 1.5827277]
4810,[4.   0.8  2.17],[3.2698405 1.3883638 1.704532 ]
4811,[1.6  3.2  0.17],[1.5157883 3.2176704 0.6390387]
4812,[4.   1.6  0.37],[3.9146194  1.6965417  0.38959897]
4813,[0.8  3.2  1.77],[0.53158355 3.349588   1.8886542 ]
4814,[0.8  4.   1.97],[0.58457565 4.2323046  1.6961467 ]
4815,[1.6  3.2  2.17],[1.563881  3.1291585 2.188861 ]
4816,[2.4  4.   0.77],[2.3360572 4.151886  1.127558 ]
4817,[1.6  4.   0.17],[1.6298934 3.9980717 0.5641457]
4818,[4.   2.4  1.37],[3.6465302 2.5753598 1.5073922]
4819,[0.8  1.6  0.37],[1.0273607 1.6703613 1.5546023]
4820,[3.2  1.6  1.57],[2.9998112 1.7005311 1.6002448]
4821,[2.4  1.6  0.17],[2.3943424 2.9654503 1.3257825]
4822,[1.6  0.8  0.17],[1.6154978  0.7139921  0.19147283]
4823,[3.2  0.8  0.97],[2.6335402 1.1666279 0.8923447]
4824,[3.2  0.8  2.17],[2.759425  1.0833174 2.0916214]
4825,[2.4  2.4  1.37],[2.3661172 2.4654734 1.6457214]
4826,[1.6  2.4  1.17],[1.7436242 2.38959   1.0991983]
4827,[3.2  2.4  1.77],[3.078864  2.5645244 1.6996214]
4828,[3.2  2.4  0.37],[3.2714376 2.5036747 0.3216018]
4829,[2.4  2.4  2.17],[2.3743682 2.413328  1.2763363]
4830,[2.4  1.6  0.97],[2.4227393 1.6241959 0.8506762]
4831,[1.6  1.6  1.57],[1.6043643 1.6342611 1.6639756]
4832,[3.2  3.2  2.17],[2.9999347 3.334484  2.4258614]
4833,[0.8  3.2  1.37],[0.99878025 2.9810638  1.5802495 ]
4834,[1.6  4.   0.17],[1.6033367 4.0523186 0.6844698]
4835,[4.   4.   1.57],[3.7703404 4.070695  1.6999859]
4836,[2.4  4.   1.97],[2.2648644 4.1093254 2.102724 ]
4837,[2.4  1.6  1.77],[2.3532631 1.6300709 1.7966132]
4838,[0.8  0.8  2.17],[0.8623822  0.68140364 2.3741188 ]
4839,[3.2  0.8  1.37],[2.7581146 1.1032112 1.4419978]
4840,[1.6  3.2  0.37],[1.6995107 3.0357697 1.5807153]
4841,[2.4  4.   1.17],[2.3116682 4.118103  1.472263 ]
4842,[3.2  1.6  0.57],[3.2575653  1.6264167  0.61043614]
4843,[3.2  1.6  2.17],[3.0680046 1.822918  2.201408 ]
4844,[4.   2.4  0.17],[3.8530264  2.4800153  0.59541327]
4845,[0.8  1.6  0.97],[0.99021685 1.6856966  1.9469298 ]
4846,[1.6  2.4  0.77],[1.726193   2.3924892  0.91046363]
4847,[3.2  1.6  1.17],[3.0335488 1.680506  1.3485981]
4848,[2.4  0.8  0.57],[2.3670669  0.88669217 0.38258302]
4849,[2.4  2.4  2.17],[2.4235845 2.3980339 1.1166255]
4850,[1.6  4.   1.37],[1.5661303 4.085587  1.4908932]
4851,[4.   0.8  0.37],[4.070113   0.97154975 0.21916646]
4852,[2.4  3.2  0.37],[2.4150827 3.4799614 1.2213284]
4853,[4.   4.   0.77],[3.7983572 4.0007915 1.0024359]
4854,[0.8  4.   1.77],[1.9393392 2.746388  1.6991882]
4855,[0.8  2.4  0.77],[0.5737728 2.6185467 1.1184394]
4856,[0.8  1.6  1.77],[0.83957267 1.6277351  2.1575058 ]
4857,[2.4  0.8  1.57],[2.302226 0.927647 1.415726]
4858,[2.4  1.6  1.37],[2.3926399 1.5842204 1.544646 ]
4859,[2.4  3.2  1.97],[2.2787216 2.8757582 1.153717 ]
4860,[1.6  0.8  0.97],[1.6904575  0.67553854 0.87435627]
4861,[3.2  4.   1.57],[3.0639224 4.1294527 1.7977799]
4862,[0.8  2.4  1.77],[1.2183495 2.5257428 1.8291771]
4863,[0.8  2.4  0.17],[0.9290606 2.4361682 0.9759462]
4864,[2.4  4.   0.57],[2.3602557 4.1399436 0.8135497]
4865,[0.8  3.2  0.37],[0.7240374 3.1191072 1.2985668]
4866,[4.   4.   1.77],[3.8027256 4.105934  1.9293258]
4867,[1.6  1.6  0.57],[1.618139  1.5913596 0.7362797]
4868,[0.8  4.   2.17],[1.1252089 3.6738262 2.0762594]
4869,[3.2  4.   0.37],[3.1189895  4.127077   0.75273174]
4870,[1.6  4.   0.37],[1.6203995 4.0578184 0.5898242]
4871,[0.8  3.2  0.97],[0.7622777 3.0996346 1.361311 ]
4872,[0.8  3.2  1.97],[2.5614958 2.4212189 1.8428675]
4873,[2.4  4.   1.97],[2.255342  3.9339385 1.9952351]
4874,[3.2  1.6  0.77],[3.1705523 1.634891  0.9551779]
4875,[4.   4.   0.17],[3.8570833  4.0971413  0.28780216]
4876,[0.8  2.4  0.17],[0.9169042  2.4377756  0.95137155]
4877,[3.2  2.4  1.57],[3.1749892 2.5511959 1.379365 ]
4878,[2.4  4.   1.17],[2.3099976 4.1006002 1.5189233]
4879,[4.   1.6  0.77],[3.610722   1.6726172  0.96584725]
4880,[2.4  0.8  1.57],[2.3285775 0.8704276 1.3204267]
4881,[2.4  1.6  1.97],[2.2883613 1.5889075 1.7232398]
4882,[4.   2.4  0.97],[3.7198918 2.5700512 1.690592 ]
4883,[3.2  3.2  0.37],[3.1193342  3.3055034  0.98936856]
4884,[2.4  0.8  1.57],[2.303957  0.8931422 1.4860573]
4885,[4.   3.2  0.57],[3.9178934  3.2611756  0.47576863]
4886,[1.6  2.4  2.17],[1.8150518 2.4678774 1.5027835]
4887,[0.8  4.   1.37],[0.9566159 3.8854733 1.466234 ]
4888,[1.6  0.8  1.57],[1.6465526  0.78078103 1.5550992 ]
4889,[3.2  4.   0.37],[3.1780229 4.152192  0.5758277]
4890,[1.6  2.4  0.17],[1.7285299  2.4066532  0.29523247]
4891,[0.8  0.8  0.17],[1.074133   0.6051781  0.17460561]
4892,[3.2  3.2  0.97],[3.0639293 3.2778409 1.4039363]
4893,[2.4  2.4  1.37],[2.3375535 2.5179143 1.4694257]
4894,[1.6  2.4  1.57],[1.6998208 2.4136972 1.511706 ]
4895,[4.   1.6  0.37],[3.906322   1.6792684  0.31797802]
4896,[0.8  4.   1.17],[0.86497855 3.9224277  1.1041685 ]
4897,[1.6  1.6  0.57],[1.6279472 1.5966676 0.7386228]
4898,[3.2  0.8  0.17],[2.4724872  1.3087318  0.52662766]
4899,[0.8  2.4  1.17],[0.36913657 2.531948   1.664293  ]
4900,[2.4  4.   1.77],[2.2712007 4.103053  1.8723454]
4901,[0.8  2.4  2.17],[0.08289099 2.401589   2.6930356 ]
4902,[1.6  2.4  1.57],[1.6458838 2.451346  1.5420179]
4903,[2.4  0.8  1.77],[2.302482  0.9192784 1.5000969]
4904,[1.6  3.2  1.17],[1.5075457 3.3026156 1.2532383]
4905,[0.8  3.2  0.37],[0.6599351 3.117915  1.0579141]
4906,[0.8  0.8  0.37],[1.0843021 0.6341913 0.9437565]
4907,[3.2  3.2  1.77],[3.0758078 3.3638227 2.2887826]
4908,[1.6  2.4  0.97],[2.6249118  2.4988506  0.82852066]
4909,[3.2  0.8  1.57],[2.8427029 1.1214857 1.5414436]
4910,[4.   1.6  1.77],[3.436157  1.8677981 1.5061207]
4911,[3.2  2.4  0.97],[3.2549603 2.518041  1.0308841]
4912,[3.2  4.   1.97],[2.9886174 4.2070622 2.0176396]
4913,[2.4  3.2  1.37],[2.360292  3.5219762 1.4874783]
4914,[3.2  4.   1.97],[3.0123603 4.162979  1.8364136]
4915,[2.4  4.   1.97],[2.2836635 3.99146   2.03657  ]
4916,[1.6  2.4  0.77],[1.7010624 2.3996336 0.8876842]
4917,[0.8  2.4  1.97],[0.84624887 2.4509058  2.18352   ]
4918,[1.6  1.6  0.17],[1.6487777  1.6321511  0.41356587]
4919,[2.4  2.4  1.97],[2.3468294 2.4675725 2.09249  ]
4920,[0.8  4.   0.97],[1.1699607 3.5802407 0.9024362]
4921,[0.8  2.4  1.97],[0.96266913 2.4212534  2.1306336 ]
4922,[3.2  1.6  0.37],[3.0319717  1.5908878  0.33421648]
4923,[1.6  4.   1.37],[1.674673 4.011896 1.537937]
4924,[4.   3.2  1.77],[3.7846625 3.2260592 1.9428663]
4925,[1.6  2.4  0.77],[1.7304726 2.3941698 0.7206815]
4926,[3.2  3.2  1.17],[3.115087  3.3006659 1.4652778]
4927,[3.2  1.6  0.77],[3.200213   1.5586814  0.84730756]
4928,[4.   1.6  1.37],[3.8178349 1.896739  1.3462883]
4929,[3.2  1.6  1.97],[2.9582186 1.8369565 1.9458271]
4930,[3.2  1.6  1.37],[3.2023897 1.6255672 1.3096546]
4931,[3.2  4.   0.37],[3.1479378  4.1420274  0.67588276]
4932,[1.6  3.2  0.37],[1.4387624 3.256793  2.0014586]
4933,[1.6  4.   1.17],[1.6077383 4.037986  1.3849316]
4934,[4.   2.4  0.37],[3.7177548 2.52482   0.8113625]
4935,[3.2  1.6  1.37],[3.1337922 1.6549175 1.3230709]
4936,[2.4  1.6  1.97],[2.2622373 1.6791462 1.9489769]
4937,[1.6  4.   1.17],[1.5177526 4.1054916 1.306367 ]
4938,[3.2  0.8  0.17],[2.3307073  1.4389756  0.49899936]
4939,[3.2  2.4  0.77],[3.2083142 2.509207  0.9534963]
4940,[0.8  1.6  0.97],[0.9506222 1.6647097 1.8732238]
4941,[3.2  3.2  2.17],[3.0003529 3.3106673 2.3779693]
4942,[1.6  4.   1.57],[1.5219985 4.1724243 1.3449956]
4943,[4.   1.6  0.17],[4.0060678  1.5658791  0.32108963]
4944,[2.4  2.4  1.57],[2.373093  2.503613  1.5205231]
4945,[3.2  1.6  0.57],[3.2238474  1.6779492  0.64045966]
4946,[1.6  1.6  1.97],[1.558717  1.6337864 2.1615953]
4947,[1.6  1.6  0.37],[1.6420212  1.6163943  0.72478485]
4948,[1.6  3.2  1.37],[1.481668  3.3303087 1.257926 ]
4949,[3.2  2.4  1.97],[3.115711  2.5652266 1.9711204]
4950,[4.   2.4  0.97],[3.7437782 2.5967188 1.5713034]
4951,[2.4  3.2  1.57],[2.3538976 3.508484  1.571866 ]
4952,[2.4  1.6  1.97],[2.239992  1.6918457 1.934638 ]
4953,[1.6  3.2  0.37],[1.5286486  3.2961373  0.73383164]
4954,[4.   1.6  0.37],[3.7499862  1.7286894  0.43648255]
4955,[0.8  3.2  1.77],[0.61238897 3.3539467  1.9552643 ]
4956,[3.2  3.2  1.77],[3.0613465 3.3050423 2.0838585]
4957,[0.8  0.8  0.57],[0.98128223 0.63226414 0.77218723]
4958,[0.8  3.2  0.97],[0.7005404 3.152452  1.3866965]
4959,[3.2  3.2  0.37],[3.1288385 3.3007622 0.8544301]
4960,[3.2  3.2  0.77],[3.070525  3.3259122 1.4427778]
4961,[4.   2.4  1.17],[3.6523457 2.6116505 1.2965878]
4962,[4.   3.2  2.17],[3.6940382 3.3540294 2.216311 ]
4963,[0.8  1.6  2.17],[0.9503306 1.658767  2.151453 ]
4964,[2.4  4.   0.37],[2.37815    4.0908985  0.58651423]
4965,[2.4  2.4  1.37],[2.402762  2.4615908 1.2818713]
4966,[1.6  0.8  1.97],[1.6672477 0.7775519 1.7053573]
4967,[2.4  0.8  0.57],[2.3693378  0.9039812  0.41665602]
4968,[2.4  3.2  1.77],[2.2804646 3.463919  1.954731 ]
4969,[2.4  4.   1.17],[2.3101866 4.1069307 1.514188 ]
4970,[1.6  1.6  0.17],[1.6264081  1.6639874  0.31049752]
4971,[3.2  1.6  0.17],[2.9749775 1.7829765 1.1084312]
4972,[2.4  2.4  1.77],[2.3845115 2.3823175 1.4887242]
4973,[3.2  0.8  2.17],[2.8477573 1.0285757 1.8760133]
4974,[0.8  2.4  0.57],[1.2337683  2.4021463  0.81993234]
4975,[2.4  0.8  1.17],[2.3236146  0.97314906 1.2300452 ]
4976,[2.4  4.   0.97],[2.315837  4.147335  1.1422282]
4977,[4.   4.   1.77],[3.7325983 4.0830383 2.097171 ]
4978,[1.6  2.4  0.77],[1.7640967  2.3678498  0.92361915]
4979,[4.   0.8  0.17],[4.141526   0.9494251  0.03213227]
4980,[1.6  3.2  1.17],[1.4441279 3.3531666 1.2317173]
4981,[3.2  1.6  1.57],[2.9536405 1.8320628 1.7459974]
4982,[4.   0.8  0.37],[4.130465   0.93268037 0.14256144]
4983,[2.4  0.8  1.57],[2.2515497 1.0059881 1.5373288]
4984,[1.6  0.8  0.17],[1.6193609  0.7066357  0.35507876]
4985,[0.8  0.8  1.17],[0.91184795 0.6248419  1.4534457 ]
4986,[2.4  1.6  1.77],[2.2670546 1.6954701 1.9410126]
4987,[2.4  1.6  1.77],[2.3303063 1.6142099 1.7797613]
4988,[2.4  3.2  0.17],[2.4111712 3.5901728 0.7420065]
4989,[2.4  4.   0.57],[2.3540983  4.1265297  0.74018604]
4990,[4.   3.2  1.97],[3.6772056 3.34094   2.1672616]
4991,[2.4  2.4  1.17],[2.5256183 2.411187  0.7349911]
4992,[1.6  0.8  0.17],[1.6209898  0.7021096  0.19126445]
4993,[3.2  0.8  0.77],[2.769114  1.2266079 1.2176964]
4994,[3.2  4.   1.37],[3.1202853 4.099778  1.6071299]
4995,[1.6  2.4  1.57],[1.6782498 2.4509125 1.5748508]
4996,[1.6  1.6  2.17],[1.5531307 1.6140375 2.292368 ]
4997,[2.4  2.4  0.57],[2.4398954  2.3590431  0.56283224]
