,Actual,Predicted
4238,[1.6  3.2  0.57],[1.5921407 3.185446  0.61768  ]
4239,[4.   2.4  1.57],[3.9842432 2.412329  1.5921369]
4240,[3.2  4.   0.97],[3.2313964 4.0348687 1.3546274]
4241,[1.6  4.   0.57],[1.5850139  4.000529   0.72082335]
4242,[1.6  4.   0.57],[1.6020868 3.9885335 0.8873761]
4243,[4.   0.8  1.57],[4.021001   0.78464156 1.54445   ]
4244,[1.6  2.4  1.97],[1.73501   2.4338872 1.7220094]
4245,[0.8  3.2  0.17],[0.77990556 3.2164576  0.31606987]
4246,[2.4  1.6  1.37],[2.375688  1.5710642 1.0451909]
4247,[4.   1.6  1.37],[4.001989  1.6111355 1.3506873]
4248,[2.4  3.2  0.17],[2.389055  3.041241  0.2608409]
4249,[1.6  3.2  0.17],[1.6955497 3.0510144 0.3232652]
4250,[2.4  2.4  1.17],[2.410017  2.3981977 1.0906111]
4251,[3.2  3.2  1.97],[3.2126727 3.2510836 2.1951065]
4252,[3.2  3.2  0.17],[3.1827314  3.223555   0.27828836]
4253,[1.6  4.   1.37],[1.6033006 4.0091777 1.3951252]
4254,[3.2  3.2  1.57],[3.2462773 3.24433   1.892304 ]
4255,[0.8  0.8  2.17],[0.8144194 0.8235077 2.1476033]
4256,[1.6  4.   1.97],[1.5944586 3.9811444 1.9535038]
4257,[0.8  3.2  1.37],[0.7958447 3.1929607 1.0634964]
4258,[1.6  2.4  0.97],[1.5730135  2.4021046  0.98440796]
4259,[1.6  1.6  1.17],[1.6264437 1.6036239 1.1174972]
4260,[3.2  2.4  1.37],[3.205078  2.4432628 1.4072235]
4261,[4.   2.4  0.37],[3.7781115  2.408264   0.49137813]
4262,[1.6  0.8  0.77],[1.5837072  0.8062717  0.75179535]
4263,[3.2  4.   1.37],[3.2326963 4.0417323 1.5640743]
4264,[1.6  1.6  1.97],[1.6110315 1.6097155 2.0290885]
4265,[0.8  1.6  1.57],[0.81079245 1.6207387  1.6037385 ]
4266,[2.4  4.   1.37],[2.4261653 4.0466204 1.3721085]
4267,[3.2  3.2  0.77],[3.216818  3.2432735 1.0020154]
4268,[0.8  3.2  0.37],[0.7751987  3.189838   0.34239882]
4269,[2.4  3.2  1.17],[2.4254274 3.218256  1.1886623]
4270,[1.6  2.4  1.37],[1.5714054 2.4029496 1.4493477]
4271,[2.4  0.8  1.77],[2.4157786  0.80691457 1.7586205 ]
4272,[3.2  1.6  1.77],[3.2469034 1.5365939 1.854624 ]
4273,[3.2  0.8  2.17],[3.239303  0.8660764 1.9894731]
4274,[3.2  4.   0.97],[3.222247  4.031874  1.3942556]
4275,[3.2  1.6  1.17],[3.3063982 1.479418  1.3670216]
4276,[0.8  4.   0.77],[0.80426466 4.0557213  0.629393  ]
4277,[0.8  2.4  0.57],[0.7708999  2.4037383  0.37844658]
4278,[3.2  3.2  0.97],[3.2168913 3.2503142 1.4100494]
4279,[4.   4.   0.17],[4.015901   4.050725   0.20339485]
4280,[4.   1.6  0.17],[4.000371   1.6035388  0.11812764]
4281,[4.   2.4  1.57],[3.9504292 2.4047222 1.7236422]
4282,[2.4  2.4  0.77],[2.450133   2.4000692  0.38793308]
4283,[1.6  0.8  0.77],[1.6043711 0.8294045 0.7775792]
4284,[0.8  1.6  0.17],[0.7723664 1.5984988 0.251975 ]
4285,[1.6  2.4  1.17],[1.5860057 2.391857  1.2431021]
4286,[3.2  3.2  1.17],[3.2105672 3.2490935 1.4091291]
4287,[2.4  1.6  0.17],[2.4313004  1.6616876  0.20537068]
4288,[0.8  0.8  1.17],[0.7770163 0.8428335 1.0623469]
4289,[2.4  1.6  1.77],[2.4368396 1.5913754 1.7868375]
4290,[0.8  1.6  0.57],[0.7947866 1.6025534 1.1462548]
4291,[0.8  1.6  0.17],[0.80363524 1.5966415  0.12722103]
4292,[2.4  0.8  0.37],[2.403489  0.8145489 0.1813836]
4293,[1.6  1.6  1.77],[1.6122924 1.6162429 1.7717186]
4294,[0.8  1.6  0.77],[0.8000376 1.6252451 0.8392992]
4295,[4.   1.6  0.77],[4.0447426 1.5645819 0.7567781]
4296,[2.4  4.   1.57],[2.420307  4.0376477 1.7029   ]
4297,[0.8  1.6  0.17],[0.7778399  1.5992534  0.19946228]
4298,[2.4  4.   1.97],[2.4312892 4.050067  2.0528243]
4299,[1.6  0.8  2.17],[1.6109197  0.80446684 2.159245  ]
4300,[4.   2.4  0.17],[3.977617   2.4122827  0.19779621]
4301,[3.2  0.8  2.17],[3.2075603 0.7785054 2.1645079]
4302,[4.   0.8  0.97],[4.008058  0.7988279 0.9370596]
4303,[4.   0.8  2.17],[4.0498295 0.7721541 2.1747687]
4304,[0.8  0.8  1.97],[0.80208206 0.82709813 1.858156  ]
4305,[0.8  3.2  0.77],[0.8043455 3.2316117 0.6531176]
4306,[4.   4.   2.17],[4.0533414 4.072656  2.5854287]
4307,[2.4  4.   0.97],[2.4210355 4.0481944 1.2289513]
4308,[1.6  4.   1.97],[1.5866709 4.0186315 1.9618793]
4309,[0.8  0.8  2.17],[0.8091185 0.8200567 2.1416464]
4310,[0.8  2.4  1.37],[0.7815237 2.4289904 1.3823946]
4311,[4.   0.8  1.77],[4.0058503  0.83907694 1.6997495 ]
4312,[0.8  3.2  1.57],[1.1264609 3.0638323 1.6233414]
4313,[3.2  1.6  1.37],[3.1938112 1.566817  1.3338847]
4314,[1.6  2.4  1.37],[1.5730176 2.4101155 1.4267415]
4315,[4.   3.2  0.37],[4.0428624 3.2368035 0.6155413]
4316,[2.4  1.6  1.57],[2.3871605 1.5711274 1.3259523]
4317,[2.4  3.2  1.77],[2.4091103 3.2637467 1.7943865]
4318,[1.6  0.8  0.97],[1.6119199  0.80865383 1.2045943 ]
4319,[3.2  1.6  1.97],[3.2416217 1.5305195 2.0048542]
4320,[1.6  3.2  0.37],[1.5829167 3.1895583 1.1042097]
4321,[2.4  2.4  1.37],[2.4572515 2.3671985 1.160974 ]
4322,[2.4  1.6  1.17],[2.4305453  1.6093247  0.91483974]
4323,[0.8  2.4  1.57],[0.7879739 2.4275017 1.5846831]
4324,[3.2  3.2  1.77],[3.2322798 3.2528586 2.0833323]
4325,[1.6  3.2  0.37],[1.6152711  3.1888373  0.43314153]
4326,[2.4  1.6  1.57],[2.4221673 1.5984449 1.415269 ]
4327,[1.6  3.2  1.77],[1.5843084 3.2166135 1.7691475]
4328,[3.2  0.8  0.97],[3.1952581 0.7853178 1.0147219]
4329,[3.2  1.6  0.17],[3.1901155  1.6020541  0.16606273]
4330,[3.2  3.2  0.37],[3.2200415 3.229854  0.4775052]
4331,[4.   4.   2.17],[4.0596704 4.0292783 2.5251625]
4332,[3.2  3.2  0.97],[3.214095  3.2368913 1.2879624]
4333,[0.8  2.4  0.37],[0.732571   2.3822682  0.43271077]
4334,[4.   2.4  1.37],[3.9690268 2.4162745 1.3654486]
4335,[3.2  2.4  1.57],[3.227702  2.4268072 1.567573 ]
4336,[0.8  4.   1.77],[0.7976135 4.016701  1.7289946]
4337,[0.8  3.2  1.17],[0.7877829 3.205021  1.2866342]
4338,[1.6  0.8  1.57],[1.5933173 0.8056544 1.6094998]
4339,[2.4  0.8  0.17],[2.4077384  0.8129169  0.24719232]
4340,[3.2  2.4  0.97],[3.2112432 2.427619  1.0014371]
4341,[1.6  3.2  1.57],[1.6190617 3.198025  1.6608087]
4342,[2.4  4.   2.17],[2.4146135 4.0005417 2.3312266]
4343,[3.2  3.2  1.77],[3.210898  3.263033  2.2042928]
4344,[0.8  3.2  1.77],[0.8513148 3.1926317 1.7067208]
4345,[3.2  4.   0.97],[3.2358158 4.0498953 1.5446657]
4346,[0.8  4.   0.77],[0.78340805 4.0070004  0.74925494]
4347,[0.8  0.8  0.57],[0.8056241 0.8259791 0.6487843]
4348,[2.4  0.8  1.37],[2.4028738  0.79992986 1.3659673 ]
4349,[0.8  3.2  1.77],[0.86001563 3.1363304  1.7056322 ]
4350,[0.8  1.6  0.37],[0.7956581  1.6065915  0.41262814]
4351,[1.6  1.6  0.77],[1.6200438  1.5724604  0.88275373]
4352,[0.8  0.8  1.77],[0.7862505 0.8328347 1.6419244]
4353,[4.   1.6  1.57],[2.6019866 2.2786787 1.6404665]
4354,[0.8  0.8  0.97],[0.7924302  0.83000696 1.0174855 ]
4355,[4.   0.8  1.57],[4.0240517 0.7649908 1.5226345]
4356,[1.6  4.   0.97],[1.5933224 3.9992816 0.8341921]
4357,[1.6  0.8  0.77],[1.6118585  0.8428534  0.74053234]
4358,[3.2  0.8  1.97],[3.2022352 0.809797  1.9760281]
4359,[1.6  4.   0.57],[1.5839094 4.000149  0.6721707]
4360,[4.   0.8  1.77],[3.919167   0.95758206 1.6961105 ]
4361,[4.   1.6  1.17],[3.9500005 1.584131  1.1249219]
4362,[2.4  2.4  1.57],[2.4484608 2.408598  1.2052072]
4363,[4.   1.6  0.37],[3.9583879 1.6360495 0.273889 ]
4364,[0.8  1.6  0.17],[0.8192503  1.6108596  0.23176174]
4365,[4.   0.8  0.77],[3.9913177 0.7985748 0.704499 ]
4366,[3.2  2.4  1.77],[3.2314785 2.4051104 1.7825537]
4367,[4.   4.   0.17],[4.017615   4.0505548  0.20339645]
4368,[4.   3.2  1.17],[4.031984  3.2451816 1.4665849]
4369,[0.8  0.8  1.17],[0.7670487  0.83192444 1.0220507 ]
4370,[1.6  4.   1.97],[1.6002202 4.0147414 1.9811519]
4371,[1.6  0.8  0.37],[1.6072276  0.8059659  0.43674535]
4372,[0.8  4.   2.17],[0.77697706 4.054544   2.1629286 ]
4373,[2.4  4.   0.57],[2.439068  4.059855  0.4790808]
4374,[4.   3.2  2.17],[4.046638  3.2431703 2.225502 ]
4375,[3.2  1.6  0.17],[3.229273   1.5525703  0.16725405]
4376,[3.2  0.8  0.97],[3.2354405  0.79517424 0.93546665]
4377,[1.6  4.   1.77],[1.5865495 4.0185533 1.7987969]
4378,[3.2  4.   0.37],[3.223979   4.0639386  0.51077783]
4379,[2.4  0.8  1.97],[2.4159966 0.7854099 1.7845087]
4380,[1.6  4.   2.17],[1.5722704 3.9754066 2.2362733]
4381,[4.   0.8  1.17],[4.0106716  0.79776317 1.1328051 ]
4382,[3.2  3.2  1.57],[3.20508   3.2435138 1.8781424]
4383,[1.6  2.4  0.17],[1.5876431 2.381752  0.4797806]
4384,[3.2  4.   1.97],[3.2278461 4.050478  2.103746 ]
4385,[2.4  0.8  1.37],[2.3993022  0.80167747 1.3118423 ]
4386,[2.4  3.2  1.17],[2.4223745 3.2143111 1.202279 ]
4387,[0.8  0.8  1.77],[0.8070618 0.8136207 1.6782975]
4388,[2.4  4.   0.57],[2.3999074  4.028121   0.66123253]
4389,[1.6  1.6  1.97],[1.6260221 1.6086807 2.0297186]
4390,[3.2  4.   2.17],[3.2268884 4.0508018 2.2843509]
4391,[2.4  2.4  0.97],[2.3882635  2.3920572  0.95449376]
4392,[3.2  3.2  2.17],[3.2221558 3.2449093 2.4004943]
4393,[4.   2.4  1.77],[4.025968  2.4096055 1.8528273]
4394,[0.8  3.2  0.57],[0.8032253  3.2113507  0.47627157]
4395,[0.8  1.6  1.37],[0.80305785 1.6270196  1.265253  ]
4396,[4.   2.4  0.97],[3.9996283 2.396243  0.9391663]
4397,[4.   1.6  1.17],[3.993503  1.5842977 1.1731756]
4398,[1.6  2.4  0.37],[1.5889359 2.4190228 0.3812945]
4399,[1.6  1.6  0.57],[1.6164899  1.6217034  0.40323502]
4400,[2.4  1.6  0.17],[2.4069545  1.571938   0.10163085]
4401,[4.   0.8  1.77],[4.006715  0.8268354 1.6871722]
4402,[4.   3.2  0.17],[4.0748878  3.244059   0.35652786]
4403,[3.2  1.6  1.57],[3.1801608 1.7246177 1.5786711]
4404,[1.6  4.   0.97],[1.5992883 4.0047493 1.0142132]
4405,[0.8  0.8  0.37],[0.78010446 0.82497215 0.28693444]
4406,[3.2  1.6  1.77],[3.1536899 1.6269097 1.7964256]
4407,[2.4  0.8  1.37],[2.3922265 0.8031784 1.3422142]
4408,[1.6  1.6  0.37],[1.6290116  1.6149921  0.43119514]
4409,[4.   1.6  1.17],[4.0386558 1.6085513 1.0987091]
4410,[2.4  3.2  1.97],[2.3870132 3.231453  1.9889146]
4411,[0.8  4.   0.77],[0.7798736 4.019895  0.5960872]
4412,[3.2  4.   1.57],[3.2167137 4.044457  1.7796717]
4413,[3.2  3.2  0.57],[3.2333703 3.17926   0.636633 ]
4414,[3.2  0.8  1.97],[3.1917474 0.7892004 1.937702 ]
4415,[3.2  3.2  1.57],[3.2331676 3.2402735 1.8293666]
4416,[2.4  2.4  1.57],[2.4641438 2.3934054 1.0571988]
4417,[3.2  3.2  0.17],[3.2228312 3.221546  0.4220479]
4418,[0.8  2.4  1.57],[0.8052065 2.4236279 1.518787 ]
4419,[4.   3.2  1.37],[4.022989  3.2394257 1.7046108]
4420,[1.6  2.4  0.97],[2.6294725 2.40446   0.8580819]
4421,[0.8  4.   1.17],[0.80990183 4.0170593  1.1755846 ]
4422,[4.   4.   0.57],[4.019579   4.039834   0.55221343]
4423,[0.8  0.8  0.57],[0.8177562  0.85187924 0.4666505 ]
4424,[0.8  2.4  1.37],[0.8065039 2.4149947 1.26583  ]
4425,[1.6  2.4  0.77],[1.5563418 2.4025574 0.9517759]
4426,[0.8  1.6  0.17],[0.8112928  1.6166625  0.22482435]
4427,[2.4  4.   1.77],[2.4365964 4.0598655 1.9072399]
4428,[3.2  4.   0.57],[3.228467  4.0511684 0.6822516]
4429,[4.   2.4  0.37],[4.0619297 2.4152498 0.6170369]
4430,[2.4  0.8  2.17],[2.4275215  0.79681116 2.1369915 ]
4431,[3.2  2.4  0.37],[3.2092502  2.3859954  0.32284337]
4432,[0.8  4.   2.17],[0.8823148 3.9801297 2.226951 ]
4433,[1.6  1.6  0.97],[1.6222494 1.605962  1.0340365]
4434,[3.2  2.4  1.37],[3.2075183 2.4050848 1.2941177]
4435,[1.6  0.8  1.57],[1.5956215 0.8050855 1.5912008]
4436,[0.8  4.   1.97],[0.7637767 4.025973  1.9459541]
4437,[1.6  4.   1.57],[1.5933045 4.009481  1.6104889]
4438,[3.2  2.4  0.37],[3.1852112  2.4001334  0.25745147]
4439,[4.   4.   0.97],[4.0246425 4.0618086 1.232692 ]
4440,[1.6  3.2  1.17],[1.5621059 3.2048554 1.2030138]
4441,[2.4  1.6  0.17],[2.47309   1.8246033 0.3987885]
4442,[1.6  2.4  0.97],[1.60869   2.4168878 1.0154421]
4443,[0.8  2.4  1.97],[0.8239114 2.414681  1.8403089]
4444,[4.   2.4  1.57],[4.025842  2.3985326 1.6671853]
4445,[1.6  3.2  0.57],[1.5949553  3.1822946  0.53157437]
4446,[3.2  4.   1.97],[3.2353597 4.0373077 2.1191325]
4447,[1.6  4.   0.17],[1.5849879  3.9872472  0.50393116]
4448,[4.   0.8  1.97],[4.017252  0.7674816 1.9014223]
4449,[2.4  4.   1.37],[2.4130592 4.0350776 1.504909 ]
4450,[4.   4.   1.17],[4.040416  4.067891  1.4745004]
4451,[1.6  0.8  2.17],[1.6085076 0.8095824 2.180474 ]
4452,[4.   3.2  0.97],[4.043422  3.2390304 1.0832794]
4453,[1.6  3.2  1.17],[1.5750806 3.1842747 1.1658928]
4454,[1.6  4.   0.57],[1.5902395 3.9962165 0.5400928]
4455,[0.8  4.   1.17],[0.8012583 4.0064297 1.1821455]
4456,[3.2  2.4  0.57],[3.1750357 2.399772  0.5246292]
4457,[3.2  4.   1.37],[3.2468612 4.0406075 2.0343854]
4458,[4.   0.8  0.37],[4.0244365  0.7999541  0.34979385]
4459,[3.2  2.4  1.57],[3.199516  2.424395  1.6102933]
4460,[4.   1.6  2.17],[3.9356587 1.66186   2.0146139]
4461,[4.   4.   0.37],[4.021193 4.055058 0.455561]
4462,[3.2  3.2  2.17],[3.2139778 3.2358553 2.3142145]
4463,[3.2  2.4  0.37],[3.1779847  2.4026327  0.31080705]
4464,[4.   3.2  0.77],[4.052842   3.2244172  0.90192574]
4465,[0.8  3.2  0.17],[0.7887175  3.2178833  0.12830049]
4466,[1.6  0.8  1.37],[1.602979  0.8041247 1.4496686]
4467,[4.   4.   1.77],[4.0484076 4.0326767 2.1575859]
4468,[4.   0.8  1.57],[4.0301805  0.77389824 1.5686624 ]
4469,[1.6  2.4  1.57],[1.4568434 2.4581547 1.8424702]
4470,[3.2  4.   1.37],[3.242316  4.049891  2.1875455]
4471,[1.6  1.6  1.57],[1.6139711 1.6027493 1.6091865]
4472,[3.2  2.4  0.37],[3.212626   2.3850992  0.32703406]
4473,[0.8  0.8  0.97],[0.78315413 0.83194906 0.956574  ]
4474,[1.6  3.2  0.77],[1.6051551 3.1400392 0.8552562]
4475,[4.   3.2  0.77],[4.046365  3.2427025 1.0099131]
4476,[3.2  1.6  0.37],[3.1918561 1.588232  0.1857257]
4477,[0.8  3.2  0.77],[0.78883946 3.2024884  0.6953525 ]
4478,[3.2  4.   0.77],[3.226695   4.042696   0.85586196]
4479,[1.6  2.4  0.97],[1.7693421 2.390325  1.078983 ]
4480,[1.6  1.6  1.97],[1.6620864 1.6194046 2.0017316]
4481,[2.4  1.6  0.77],[2.402662  1.5919709 0.7443541]
4482,[1.6  0.8  0.37],[1.6041212  0.7912209  0.51759845]
4483,[4.   1.6  1.57],[4.0408983 1.5396972 1.5199842]
4484,[1.6  1.6  1.17],[1.616761  1.6081614 1.2286761]
4485,[2.4  3.2  0.37],[2.4235506 3.2230585 0.730673 ]
4486,[3.2  1.6  1.57],[3.26522   1.5492518 1.6983573]
4487,[3.2  1.6  0.17],[3.1942647  1.5363345  0.28941095]
4488,[4.   0.8  1.77],[4.0210114  0.81964886 1.7096839 ]
4489,[0.8  0.8  1.37],[0.7917597 0.8193744 1.256794 ]
4490,[0.8  2.4  0.37],[0.7741748  2.4081233  0.31517327]
4491,[0.8  4.   2.17],[0.81051695 4.0100937  2.1295502 ]
4492,[3.2  1.6  1.37],[3.198437  1.5729856 1.3679142]
4493,[2.4  1.6  1.77],[2.4191008 1.6103222 1.7150103]
4494,[3.2  0.8  1.97],[3.2063286 0.7858823 1.8913751]
4495,[2.4  0.8  0.57],[2.402377  0.8076886 0.5414932]
4496,[3.2  3.2  0.77],[3.2144616 3.2271254 0.9749559]
4497,[4.   4.   2.17],[4.0523615 4.0394278 2.5325963]
4498,[1.6  2.4  0.17],[2.1872873  2.3993065  0.41416794]
4499,[2.4  4.   1.97],[2.4449685 4.0581136 2.0867853]
4500,[3.2  1.6  1.37],[3.170236  1.5941687 1.3888676]
4501,[3.2  4.   0.57],[3.2331166 4.0398855 0.7288393]
4502,[1.6  0.8  1.37],[1.5978748  0.78634745 1.3044237 ]
4503,[0.8  4.   1.37],[0.772223  4.010089  1.1783353]
4504,[4.   4.   0.97],[4.0302944 4.063662  1.3554966]
4505,[3.2  1.6  0.17],[3.1969788  1.6009104  0.16735776]
4506,[2.4  2.4  1.97],[2.4502027 2.3940945 1.5786588]
4507,[3.2  3.2  0.37],[3.2044656 3.2199676 0.4523298]
4508,[2.4  0.8  1.37],[2.4062388 0.8063128 1.2954575]
4509,[4.   2.4  2.17],[4.074164  2.4111311 2.243163 ]
4510,[1.6  0.8  0.57],[1.573746   0.79519224 0.6316188 ]
4511,[3.2  2.4  2.17],[3.2222865 2.4254003 2.1898105]
4512,[4.   1.6  1.17],[3.9941974 1.5766728 1.1919572]
4513,[1.6  4.   0.37],[1.6163018  3.9816751  0.39643127]
4514,[3.2  1.6  0.17],[3.2309911  1.575886   0.16928922]
4515,[0.8  2.4  0.77],[0.7538526 2.4398446 0.7318649]
4516,[0.8  2.4  0.37],[0.7257745  2.4093528  0.35083908]
4517,[2.4  3.2  1.77],[2.4024298 3.2520552 1.7882338]
4518,[3.2  3.2  0.97],[3.2221932 3.2410827 1.1494972]
4519,[0.8  4.   1.17],[0.78766656 4.0130754  1.0513273 ]
4520,[2.4  3.2  1.97],[2.3879597 3.28132   2.136733 ]
4521,[4.   0.8  0.97],[3.9997118 0.8030753 1.0145093]
4522,[0.8  1.6  1.97],[0.8549663 1.6016448 2.032535 ]
4523,[3.2  3.2  0.77],[3.2125313 3.2497287 0.8938495]
4524,[3.2  1.6  0.17],[3.1132367  1.6399324  0.31115767]
4525,[4.   2.4  0.17],[3.9535956  2.3958468  0.21072643]
4526,[2.4  1.6  0.97],[2.4249082 1.577112  0.8312481]
4527,[4.   4.   0.37],[4.028632   4.053955   0.48335767]
4528,[4.   0.8  1.97],[4.015055   0.79778874 1.9332843 ]
4529,[3.2  2.4  1.37],[3.2053359 2.4338548 1.4341502]
4530,[1.6  1.6  2.17],[1.6062858 1.5914662 2.054501 ]
4531,[1.6  3.2  0.97],[1.5123048 3.2153673 1.0415558]
4532,[3.2  4.   2.17],[3.227939  4.0483203 2.2924914]
4533,[3.2  2.4  0.77],[2.5630815  2.3647761  0.64573807]
4534,[4.   4.   1.77],[4.04735   4.0516763 1.9822248]
4535,[4.   1.6  0.97],[4.0165863 1.5990527 0.8278806]
4536,[3.2  2.4  0.97],[3.1662116 2.3982751 0.987743 ]
4537,[4.   1.6  1.77],[3.9398034 1.5715046 1.6561143]
4538,[0.8  4.   1.17],[0.800537  4.010784  1.2109753]
4539,[2.4  1.6  1.17],[2.4119756 1.5591431 0.9265878]
4540,[1.6  1.6  0.57],[1.6225877 1.6087916 0.5753918]
4541,[2.4  3.2  1.77],[2.409325  3.267088  1.8603767]
4542,[4.   3.2  1.57],[4.032252  3.23358   1.7978384]
4543,[1.6  2.4  0.17],[1.871335   2.4283252  0.33063227]
4544,[0.8  4.   0.37],[0.7962564  4.0251155  0.21771245]
4545,[2.4  4.   1.77],[2.8215673 3.808996  0.8283449]
4546,[2.4  4.   0.97],[2.4310024 4.0421343 0.9613137]
4547,[1.6  2.4  0.77],[1.5567274 2.404835  0.7458812]
4548,[3.2  1.6  1.97],[3.27717   1.5274293 2.0241258]
4549,[3.2  3.2  1.17],[3.1630032 3.2332654 1.3565289]
4550,[0.8  1.6  1.37],[0.7979777 1.6190577 1.3689985]
4551,[0.8  3.2  0.57],[0.74265206 3.2170591  0.4988866 ]
4552,[0.8  1.6  1.37],[0.79661405 1.62468    1.2090715 ]
4553,[2.4  3.2  1.37],[2.427598  3.2058015 1.2927055]
4554,[4.   0.8  1.77],[4.013604  0.802386  1.6820631]
4555,[4.   4.   1.37],[4.0259094 4.0677223 1.4689146]
4556,[0.8  0.8  1.57],[0.77715504 0.8313668  1.4411285 ]
4557,[0.8  4.   0.17],[0.7931105  4.0140796  0.19640373]
4558,[3.2  1.6  1.77],[3.2098014 1.6091378 1.8304147]
4559,[0.8  4.   1.77],[0.78821564 4.022044   1.734655  ]
4560,[1.6  1.6  0.17],[1.6309181  1.6100688  0.25246042]
4561,[3.2  3.2  0.97],[3.2016337 3.249673  1.0566369]
4562,[1.6  0.8  1.57],[1.5970881 0.80685   1.5933611]
4563,[4.   4.   0.17],[3.982276   4.054394   0.20451169]
4564,[4.   4.   1.57],[4.050852  4.0503583 1.962254 ]
4565,[0.8  3.2  0.37],[0.7937708  3.2073514  0.27208734]
4566,[3.2  3.2  0.77],[3.2182393 3.2455058 1.0531244]
4567,[3.2  0.8  0.17],[3.226618   0.7958679  0.29109806]
4568,[2.4  1.6  1.37],[2.4263551 1.5978591 1.2900571]
4569,[2.4  2.4  0.17],[2.4219406  2.4229012  0.02410583]
4570,[1.6  2.4  1.57],[1.5649226 2.4012532 1.489595 ]
4571,[1.6  2.4  1.17],[1.5543659 2.4001758 1.128889 ]
4572,[0.8  3.2  0.57],[0.77413654 3.2151778  0.33174056]
4573,[1.6  0.8  0.17],[1.5831707  0.793679   0.16784489]
4574,[0.8  1.6  2.17],[0.7864678 1.6315575 2.1717894]
4575,[3.2  1.6  1.97],[3.3183587 1.4901412 1.917788 ]
4576,[4.   3.2  1.57],[4.0355983 3.2371426 1.7424672]
4577,[2.4  1.6  0.37],[2.4338913 1.714503  0.5587941]
4578,[4.   4.   1.37],[4.022546  4.0738583 1.5515738]
4579,[1.6  3.2  1.97],[1.517205  3.2643275 1.8616209]
4580,[1.6  2.4  1.77],[1.5663536 2.4083648 1.7388846]
4581,[1.6  3.2  1.37],[1.5823377 3.200841  1.3525534]
4582,[2.4  3.2  1.37],[2.4131737 3.201433  1.3529718]
4583,[4.   1.6  1.17],[3.9900916 1.5860283 1.1806873]
4584,[3.2  4.   0.97],[3.2475116 4.059765  1.2541829]
4585,[3.2  4.   1.97],[3.2552352 4.0624857 1.8254306]
4586,[4.   2.4  0.57],[4.008469  2.4019983 0.5938176]
4587,[4.   1.6  0.37],[3.9963772  1.5944939  0.38610673]
4588,[3.2  4.   2.17],[3.207261  4.0324388 2.2710757]
4589,[0.8  0.8  0.17],[0.7792928  0.79487437 0.13802469]
4590,[4.   1.6  0.97],[3.9808474 1.5641222 0.8778862]
4591,[3.2  4.   1.37],[3.2229674 4.064905  1.9901391]
4592,[2.4  2.4  0.97],[2.3959634  2.3986197  0.92939925]
4593,[4.   1.6  0.17],[3.9825099  1.6054814  0.15818052]
4594,[1.6  1.6  0.77],[1.6059767 1.5611815 0.8081601]
4595,[2.4  4.   0.57],[2.429322   3.9987988  0.62792486]
4596,[0.8  2.4  2.17],[0.7806331 2.3700767 2.1561587]
4597,[0.8  2.4  0.77],[0.87655115 2.4467552  0.7568013 ]
4598,[3.2  4.   1.97],[3.2101588 4.042817  2.1480715]
4599,[4.   1.6  0.57],[3.9850748 1.622427  0.5405563]
4600,[1.6  0.8  1.77],[1.6123586 0.7939087 1.7563486]
4601,[2.4  4.   0.17],[2.416889   4.0193105  0.18311071]
4602,[2.4  4.   0.97],[2.4230807 4.044744  1.0236493]
4603,[2.4  1.6  0.57],[2.4472182  1.6563535  0.58665365]
4604,[2.4  2.4  0.77],[2.4630606  2.4126816  0.35338897]
4605,[0.8  1.6  0.17],[0.7869031 1.610481  0.2592181]
4606,[4.   1.6  1.37],[4.0139723 1.6014042 1.3333582]
4607,[2.4  2.4  1.37],[2.4603794 2.3815875 1.0336374]
4608,[0.8  1.6  1.97],[0.79753196 1.6103532  1.9505478 ]
4609,[0.8  2.4  1.37],[0.7770105 2.4217913 1.3340795]
4610,[3.2  1.6  1.17],[3.1739562 1.5588193 0.9615878]
4611,[3.2  4.   2.17],[3.2340562 4.0659328 2.7252548]
4612,[4.   3.2  1.57],[4.038989  3.2522068 1.7958219]
4613,[3.2  0.8  1.97],[3.2043102 0.7994349 1.8946558]
4614,[2.4  4.   1.97],[2.4497406 4.072761  2.0944247]
4615,[4.   1.6  1.57],[3.9820178 1.5678148 1.4851177]
4616,[4.   3.2  1.57],[4.0447273 3.2545056 1.753126 ]
4617,[2.4  0.8  2.17],[2.4170713  0.80510515 2.1293857 ]
4618,[4.   3.2  0.37],[4.0233274 3.241102  0.577671 ]
4619,[1.6  1.6  1.17],[1.6061579 1.6168513 1.2576354]
4620,[3.2  3.2  1.17],[3.1869473 3.264797  1.3294191]
4621,[0.8  2.4  0.17],[0.6614343  2.4085233  0.31631508]
4622,[0.8  3.2  1.97],[1.8794943 2.6547427 1.9026914]
4623,[0.8  2.4  1.77],[0.7472149 2.3869834 1.8492689]
4624,[3.2  4.   0.17],[3.212008  4.032254  0.3246795]
4625,[3.2  4.   1.57],[3.195386  4.055949  1.8135742]
4626,[2.4  0.8  0.97],[2.3911297  0.79766226 0.962822  ]
4627,[0.8  1.6  0.17],[0.782982  1.6224437 0.5284302]
4628,[1.6  3.2  1.37],[1.5947471 3.1634774 1.4931118]
4629,[4.   2.4  0.97],[4.006801  2.439087  1.1503999]
4630,[2.4  0.8  0.17],[2.4009645  0.8124459  0.23620288]
4631,[4.   3.2  0.57],[4.0476146 3.2457829 0.6835974]
4632,[2.4  2.4  0.37],[2.4144833  2.422788   0.10855745]
